Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	30.0	26.0	-12.0	2.3370181880157697	264
PositiveTail 2	36.0	-48.0	-24.0	2.3370181880157697	2296
PositiveTail 2a	38.0	-44.0	-16.0	2.0412614080340235	
PositiveTail 2b	42.0	-48.0	-26.0	2.0412614080340235	
PositiveTail 2c	44.0	-50.0	-18.0	1.7537627220129846	
PositiveTail 3	58.0	-10.0	-2.0	2.3370181880157697	456
PositiveTail 4	-20.0	-4.0	-18.0	2.0412614080340235	1008
PositiveTail 5	38.0	22.0	-10.0	2.0412614080340235	248
PositiveTail 6	50.0	-40.0	0.0	2.0412614080340235	120
PositiveTail 7	52.0	-44.0	2.0	2.0412614080340235	216
PositiveTail 8	-58.0	-40.0	2.0	1.7537627220129846	96
PositiveTail 9	-46.0	-60.0	-20.0	1.7537627220129846	160
PositiveTail 10	-40.0	-50.0	-22.0	1.7537627220129846	512
PositiveTail 11	-38.0	20.0	-4.0	1.7537627220129846	136
PositiveTail 12	-24.0	4.0	-24.0	1.7537627220129846	80
PositiveTail 13	-2.0	-40.0	50.0	1.7537627220129846	160
PositiveTail 14	26.0	-2.0	-22.0	1.7537627220129846	104
