run,manual_name,auto_name,dice,pearson_r
v2-annotation-only,adm_july2019,ambiguous_dm,0.17449279518245037,0.4571199167258353
v2-annotation-only,rdm_july2019,risky_dm,0.2897453033340759,0.5519355996611043
v2-annotation-only,perceptual_dm_july2019,perceptual_dm,0.7614441350334652,0.9105101879489561
