run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2-annotation-only-gpt,adm_july2019,ambiguous_dm,99,22,True
v2-annotation-only-gpt,rdm_july2019,risky_dm,53,11,True
v2-annotation-only-gpt,perceptual_dm_july2019,perceptual_dm,67,19,True
v2-annotation-only-gpt,,all_abstract,232,53,False
v2-annotation-only-gpt,,all_analyses,232,53,False
v2-annotation-only-gpt,,all_studies,232,53,False
