Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-2.0	-54.0	32.0	10.493290154952987	12320
PositiveTail 1a	8.0	-56.0	46.0	2.063407011096007	
PositiveTail 1b	8.0	-48.0	44.0	1.8019030781771201	
PositiveTail 2	-4.0	54.0	28.0	9.34739267841617	49144
PositiveTail 2a	-2.0	52.0	20.0	7.893099897033591	
PositiveTail 2b	-4.0	18.0	52.0	7.530357590311516	
PositiveTail 2c	4.0	54.0	18.0	7.342395977276396	
PositiveTail 3	-48.0	-60.0	28.0	9.169223694830421	73800
PositiveTail 3a	-42.0	24.0	-4.0	8.615672196410529	
PositiveTail 3b	-50.0	-60.0	20.0	8.25479534114595	
PositiveTail 3c	-46.0	30.0	-6.0	7.893099897033591	
PositiveTail 4	58.0	-50.0	16.0	8.438546195421244	54440
PositiveTail 4a	52.0	-58.0	14.0	7.711576511716767	
PositiveTail 4b	54.0	-50.0	8.0	7.530357590311516	
PositiveTail 4c	58.0	-40.0	20.0	7.155563054568088	
PositiveTail 5	36.0	24.0	-2.0	7.711576511716767	21576
PositiveTail 5a	48.0	26.0	0.0	7.530357590311516	
PositiveTail 5b	44.0	12.0	34.0	5.763680779988684	
PositiveTail 5c	54.0	30.0	8.0	5.552885769027287	
PositiveTail 6	26.0	-2.0	-18.0	5.1267336401445744	3432
PositiveTail 6a	20.0	2.0	-10.0	2.322371619134442	
PositiveTail 6b	30.0	0.0	-30.0	2.322371619134442	
PositiveTail 7	-38.0	-38.0	52.0	4.908969758745138	7816
PositiveTail 7a	-38.0	-48.0	50.0	4.468483809585252	
PositiveTail 7b	-38.0	-40.0	48.0	4.245253594468582	
PositiveTail 7c	-32.0	-52.0	50.0	4.245253594468582	
PositiveTail 8	-44.0	-48.0	-16.0	4.908969758745138	4576
PositiveTail 8a	-46.0	-58.0	-20.0	4.691037776646784	
PositiveTail 8b	-42.0	-50.0	-20.0	4.691037776646784	
PositiveTail 8c	-30.0	-50.0	-18.0	2.063407011096007	
PositiveTail 9	-20.0	-6.0	-18.0	4.908969758745138	5976
PositiveTail 9a	-12.0	10.0	-6.0	3.31503851750724	
PositiveTail 9b	-18.0	8.0	6.0	3.31503851750724	
PositiveTail 9c	-10.0	8.0	-4.0	3.31503851750724	
PositiveTail 10	20.0	-90.0	0.0	4.245253594468582	2904
PositiveTail 10a	30.0	-90.0	0.0	3.0743077059299924	
PositiveTail 10b	10.0	-90.0	2.0	2.322371619134442	
PositiveTail 10c	22.0	-82.0	-10.0	2.063407011096007	
PositiveTail 11	-2.0	-22.0	38.0	3.7872581388479984	2624
PositiveTail 11a	-2.0	-16.0	44.0	3.7872581388479984	
PositiveTail 11b	-2.0	-20.0	34.0	3.552785819810115	
PositiveTail 11c	2.0	-18.0	42.0	3.552785819810115	
PositiveTail 12	26.0	-2.0	60.0	3.552785819810115	1136
PositiveTail 12a	30.0	2.0	54.0	3.31503851750724	
PositiveTail 12b	22.0	-8.0	58.0	2.063407011096007	
PositiveTail 13	48.0	-44.0	44.0	3.0743077059299924	632
PositiveTail 13a	56.0	-42.0	42.0	2.322371619134442	
PositiveTail 13b	46.0	-50.0	48.0	1.8019030781771201	
PositiveTail 14	10.0	-88.0	20.0	3.0743077059299924	1128
PositiveTail 14a	8.0	-88.0	28.0	2.8281477524008447	
PositiveTail 14b	16.0	-88.0	26.0	2.322371619134442	
PositiveTail 15	-8.0	-12.0	8.0	3.0743077059299924	504
PositiveTail 16	36.0	-74.0	28.0	2.8281477524008447	168
PositiveTail 17	-16.0	-94.0	2.0	2.5771504529982017	232
PositiveTail 17a	-10.0	-98.0	8.0	2.063407011096007	
PositiveTail 18	28.0	-78.0	-28.0	2.5771504529982017	224
PositiveTail 19	50.0	-52.0	40.0	2.5771504529982017	136
PositiveTail 20	-8.0	-78.0	0.0	2.322371619134442	256
PositiveTail 21	8.0	14.0	-8.0	2.322371619134442	104
PositiveTail 22	-28.0	-54.0	-16.0	2.322371619134442	320
PositiveTail 23	-8.0	-92.0	14.0	2.322371619134442	112
PositiveTail 24	18.0	-74.0	-8.0	2.063407011096007	96
PositiveTail 25	-40.0	-30.0	10.0	2.063407011096007	80
