run,manual_name,auto_name,dice,pearson_r
v2-annotation-only,all_drug_classes,all_drug_classes,0.4020189694381275,0.6555364152172786
v2-annotation-only,alcohol,alcohol,0.6855923159018144,0.9102085376652416
v2-annotation-only,nicotine,nicotine,0.1387165187337994,0.474816222438862
v2-annotation-only,opioids,opioids,0.2230769230769231,0.7217721477309652
v2-annotation-only,stimulants,stimulants,0.45983008896916183,0.6666981894736194
v2-annotation-only,cannabis,cannabis,0.9941176470588236,0.9328694402519866
