pmid,priority,is_gold,in_included_set,type,reported_by,existing_path
16838824,1,True,True,unavailable,v1;v1-annotation-only,
16508348,2,False,True,incomplete,v1,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychotherapy and psychosomatics/16508348.html
29323526,2,False,True,unavailable,v1,
