run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2,global_calculationandvisuospatialandword_mni_final,domain_general_problem_solving,668,180,True
v2,calculation_mni_final,mathematical_problem_solving,175,58,True
v2,wordproblems_mni_final,verbal_problem_solving,217,60,True
v2,visuospatialreasoning_mni_final,visuospatial_problem_solving,197,64,True
v2,demand_mni_final,logical_reasoning,171,74,True
v2,,all_abstract,1661,471,False
v2,,all_analyses,1110,208,False
v2,,all_studies,3677,1491,False
