,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.47324808151126935,0.3818748779484389,0.4084630609793697,0.4121067959571156,0.4564458210709856
perception_self,0.35121915568514017,0.5861909975000309,0.46002401740208515,0.33390391939289304,0.5139064838163943
perception_others,0.5876582620152415,0.5799583597329924,0.8371773899328911,0.7088787413942728,0.8810660421674119
social_communication,0.4463119630060354,0.4767487315389975,0.6150001656753289,0.7218679467872463,0.7366550936766924
social_processing_all,0.6062096341306143,0.692039634800939,0.8592453752785769,0.7323922080740997,0.9271835694362995
all_analyses,0.587545692737886,0.6906768077978884,0.8598526053138755,0.7326689131197139,0.9279916416237313
all_studies,0.587545692737886,0.6906768077978884,0.8598526053138755,0.7326689131197139,0.9279916416237313
all_abstract,0.587545692737886,0.6906768077978884,0.8598526053138755,0.7326689131197139,0.9279916416237313
