,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.3300704776820673,0.3121090067700746,0.274455056001523,0.20351501961948099,0.3102683262885033
perception_self,0.21710701894849213,0.33664915614172347,0.20166455720477122,0.1497407868826106,0.22190116916820504
perception_others,0.2624862486248625,0.35425049661284574,0.6038149436189272,0.5308399091990055,0.6868202011949139
social_communication,0.2520703421425979,0.2954689146469968,0.476735758805624,0.557158491692369,0.5677255303806596
social_processing_all,0.323814708502425,0.42102590147282887,0.6505233314562013,0.5176615580336732,0.7721851562873203
all_analyses,0.3023164678219977,0.3850280519267783,0.6241296455443114,0.521969656259516,0.791791689231715
all_studies,0.3023164678219977,0.3850280519267783,0.6241296455443114,0.521969656259516,0.791791689231715
all_abstract,0.3023164678219977,0.3850280519267783,0.6241296455443114,0.521969656259516,0.791791689231715
