,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.5283797245501238,0.5143378306890617,0.4813584749581457,0.40607357266375615,0.5652402338180517
perception_self,0.36339797339639635,0.5190443782261563,0.4199240764244469,0.32078446268237,0.49633722697991434
perception_others,0.49875303342346106,0.604862083272713,0.8101852373769528,0.7345841974472398,0.860290005624111
social_communication,0.47678947017147566,0.5134699343569945,0.6839507595472356,0.7688652347088091,0.7792428266943845
social_processing_all,0.5814995189362672,0.6963874107731128,0.8558005014328045,0.7180035160323923,0.9148334741912896
all_analyses,0.5851718180801279,0.6881103723409573,0.8599423573727998,0.7355886236492509,0.9276146126802962
all_studies,0.5851718180801279,0.6881103723409573,0.8599423573727998,0.7355886236492509,0.9276146126802962
all_abstract,0.5851718180801279,0.6881103723409573,0.8599423573727998,0.7355886236492509,0.9276146126802962
