,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.498870916981274,0.5106303780547545,0.5245522183493394,0.4657551813116463,0.5467133405417842
perception_self,0.3263007112574961,0.5639770039521788,0.40883129335546875,0.48424444080804513,0.4811265726403638
perception_others,0.5283494413459869,0.5850510059448648,0.738171840364994,0.7713142688649871,0.8220081147425113
social_communication,0.4264264834692944,0.5100464865783947,0.5834930352332048,0.7669892877967285,0.6952362757623615
social_processing_all,0.569331875208011,0.6427487019963731,0.7833810610699568,0.7545192953214193,0.8591783033655245
all_analyses,0.586482589994491,0.6933454761583703,0.858502868924706,0.7427065402594171,0.9320917946901964
all_studies,0.586482589994491,0.6933454761583703,0.858502868924706,0.7427065402594171,0.9320917946901964
all_abstract,0.586482589994491,0.6933454761583703,0.858502868924706,0.7427065402594171,0.9320917946901964
