,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.3247758044663267,0.3445856396663288,0.36408240475275616,0.21107128634010355,0.357932516560693
perception_self,0.2959312411291594,0.4543332154227096,0.3433839062800077,0.3855469525511217,0.42585806127363723
perception_others,0.2985868966782896,0.37003742096434256,0.6203339612634197,0.5126479331426328,0.745457025507343
social_communication,0.28970566700834677,0.31227227335294594,0.5502542560247623,0.5691643960036331,0.65404889093289
social_processing_all,0.31018876255657357,0.3938922428995249,0.6340191557289819,0.5166878057619134,0.7829324508007801
all_analyses,0.30194744202550666,0.3807537144543934,0.6146048750720412,0.5201024150577814,0.7926825798742496
all_studies,0.30194744202550666,0.3807537144543934,0.6146048750720412,0.5201024150577814,0.7926825798742496
all_abstract,0.30194744202550666,0.3807537144543934,0.6146048750720412,0.5201024150577814,0.7926825798742496
