,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.3075019794140934,0.29107899974041707,0.3002588438308887,0.24562335979802677,0.30166443646266167
perception_self,0.17728003214142227,0.3562976597423087,0.22240862018905055,0.24551279900694467,0.25015957069572825
perception_others,0.29534823284823286,0.31843276936776493,0.5267381594974803,0.5523734605078787,0.610573035187031
social_communication,0.22075945514040027,0.25407701795258325,0.37835523322717907,0.5482488874146557,0.4686569004129769
social_processing_all,0.3129358769097175,0.3699977362477048,0.5725133511348465,0.530013263166902,0.6776502363268062
all_analyses,0.3017678977769998,0.38691627237193993,0.6248040993854443,0.5221316930160614,0.7964695343133655
all_studies,0.3017678977769998,0.38691627237193993,0.6248040993854443,0.5221316930160614,0.7964695343133655
all_abstract,0.3017678977769998,0.38691627237193993,0.6248040993854443,0.5221316930160614,0.7964695343133655
