,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.4293837277364328,0.3065911124366239,0.37128246150329974,0.28935616478869075,0.4051655257304511
perception_self,0.2644707387272146,0.4138822226324534,0.304486213019734,0.20009072826883484,0.3210128550946514
perception_others,0.32164438533865286,0.3631000502545502,0.6245875505134765,0.5193342937296231,0.7386666666666667
social_communication,0.3131067249318122,0.36083560792368186,0.546190961002169,0.606883069649027,0.6602698013667103
social_processing_all,0.32343462246777166,0.4011996720321063,0.6535717560751949,0.5096090747164151,0.7790487475124945
all_analyses,0.30341216288128736,0.3819985967725769,0.6227266464590796,0.5153848858881035,0.7920078422327298
all_studies,0.30341216288128736,0.3819985967725769,0.6227266464590796,0.5153848858881035,0.7920078422327298
all_abstract,0.30341216288128736,0.3819985967725769,0.6227266464590796,0.5153848858881035,0.7920078422327298
