run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3,all,pooled_executive_function,1589,412,True
v3,working_memory,working_memory,855,232,True
v3,inhibition,inhibition,336,117,True
v3,flexibility,cognitive_flexibility,93,30,True
v3,,all_abstract,2606,554,False
v3,,all_analyses,2482,490,False
v3,,all_studies,3121,822,False
