,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.6185531707498243,0.5009901861542668,0.5547113946817369,0.48106224175138246,0.5981083798819762
perception_self,0.42619503950346727,0.6077352607193458,0.517671605691918,0.4063904842288308,0.5572993189539114
perception_others,0.6261146253897615,0.6352978415266675,0.8515777568914081,0.7187658978430242,0.8635994163084465
social_communication,0.5708413027630612,0.6130881195383729,0.7053330559919198,0.74128803708511,0.7926891250891898
social_processing_all,0.6426104260325274,0.6851524718768269,0.8645887775442695,0.7156531949830913,0.8824978712253175
