,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.3386750498389818,0.31910859803758523,0.27777381546727525,0.24978042353859667,0.2975995389962363
perception_self,0.29746235253954406,0.44074611125757973,0.3185489584809409,0.23752635277582573,0.33814728543271816
perception_others,0.37164829647885717,0.42119576586753693,0.6761538461538461,0.5612260536398468,0.6909701370311733
social_communication,0.3410279920176905,0.4060589825390254,0.5298807033414372,0.5609587196552918,0.5706383682303958
social_processing_all,0.3902010326266066,0.46904800387910134,0.6824405633069893,0.5521441930518546,0.717029961847336
all_analyses,0.35550816800578805,0.4417818522910288,0.6721069765404885,0.5584789250437516,0.7580670741377838
all_studies,0.3408014700685561,0.429965168298199,0.6606407165001722,0.5584055944055945,0.7640598305498414
all_abstract,0.359571185878034,0.44738367879402813,0.6776008334573598,0.5595099447931634,0.7553125542413648
