,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.3872269163431529,0.33151545199140636,0.321160627647741,0.28554082276944,0.3243660379390176
perception_self,0.28118116997050807,0.4498829953198128,0.3335359865313567,0.2566980883164232,0.3483657573709855
perception_others,0.37940774085352397,0.42426824073510616,0.6671452110217466,0.5551127494935406,0.6948438440446734
social_communication,0.3428220621021681,0.40572573718866306,0.4860637572451415,0.4881250954136043,0.4995032783628055
social_processing_all,0.377589512089543,0.45178496590086487,0.679495131179061,0.549221817493732,0.728193945613135
