,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.565971974386428,0.5043878961338889,0.4885076197581461,0.4611906943890364,0.5474842237578385
perception_self,0.43186458435424974,0.5821312720289645,0.5024656012864922,0.38227906149808405,0.5381491413518019
perception_others,0.6169286612660078,0.6425002742583734,0.8562110356947621,0.7340664886833319,0.8702583598441592
social_communication,0.5734795148682462,0.6005449216636791,0.7150093977063254,0.767083959419718,0.8020498375234447
social_processing_all,0.6485263360845999,0.6979059998473898,0.8639625301263889,0.7269338413625669,0.8873728197821434
all_analyses,0.6402656327242537,0.6919937285947936,0.8581986562139252,0.7365596198828885,0.8957813805008111
all_studies,0.64416065789944,0.6976704949056834,0.8558915596077817,0.7513250085430679,0.9020896109941392
all_abstract,0.6417370250904696,0.6953674117648667,0.8584721685333347,0.7393874402807319,0.8975148309336396
