,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.37050750079795725,0.43278298547194927,0.38563486862964763,0.3397932257645888,0.4159797291738651
perception_self,0.30354981847519164,0.41264194017017997,0.38449931112909225,0.2885425064946699,0.39824309485598447
perception_others,0.3685062482463903,0.4398378184998211,0.6634998074207216,0.5613926221075494,0.7130905252045394
social_communication,0.3482247275108762,0.44549053172140796,0.5938399196363203,0.5784106281868951,0.6561404966690212
social_processing_all,0.3639978527546375,0.45086407015733815,0.6595147564729313,0.5441020843238601,0.7260483547351525
all_analyses,0.3530812513202619,0.44967352909694225,0.6635514018691588,0.558161757021067,0.7491413150147204
all_studies,0.3473436765397273,0.4437329414234726,0.6627816178384475,0.5623760631031596,0.7556825058701072
