,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.3743744735668632,0.38933862493517035,0.42037447865826605,0.3978650262348471,0.4758139601506883
perception_self,0.3212353471596032,0.48093440421596695,0.4232615073736569,0.3336243848229878,0.45999845999846
perception_others,0.3135604154570673,0.38575433810714554,0.6163651052152392,0.5627502990586155,0.7307082481328799
social_communication,0.2956928949491372,0.37438873074958035,0.5413011586479447,0.6068738874435163,0.6617665379344712
social_processing_all,0.31386106523852886,0.39831913223020327,0.6183578467785866,0.5558051118611742,0.7464134125636672
all_analyses,0.2898615829519611,0.3755367945223692,0.5988098104640364,0.5366272725161949,0.7423644977701851
all_studies,0.2812022685314314,0.3644918760722575,0.5797742960447025,0.5262819446754254,0.7302411732131605
all_abstract,0.28860801874947684,0.37471419319878935,0.5961373929113288,0.5329268010994849,0.7383836486072244
