,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.2894781718963165,0.3340015307796042,0.26453657918093065,0.24932221063607926,0.2682267546263917
perception_self,0.13255613126079446,0.2981467153015733,0.21104269398809372,0.22068095838587642,0.21267131750527496
perception_others,0.2951927597555242,0.3559308657564517,0.5297234608386155,0.5414827529834887,0.5490949762913719
social_communication,0.1932949542837792,0.2725075348393065,0.3866487947438968,0.47643696268623126,0.4159248520609729
social_processing_all,0.3463926781216489,0.4352087114337568,0.5842576411426941,0.5597149246404741,0.6283035688608978
all_analyses,0.36758457264258865,0.46054446186688835,0.6857125256041028,0.5854422450513656,0.7666169211341981
all_studies,0.36758457264258865,0.46054446186688835,0.6857125256041028,0.5854422450513656,0.7666169211341981
all_abstract,0.36758457264258865,0.46054446186688835,0.6857125256041028,0.5854422450513656,0.7666169211341981
