,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.6182682733548959,0.6158430893820375,0.5822976101016717,0.5346535394689955,0.6439933251318426
perception_self,0.5471097731118473,0.7145280552723936,0.6241657234314161,0.5432886196855774,0.6770261143826048
perception_others,0.643987108544687,0.6465332667741956,0.8527881376883357,0.7181314506240443,0.8666694873539361
social_communication,0.6006721393915035,0.67205039299723,0.7770794172193617,0.7842473619234233,0.8432506655067006
social_processing_all,0.6543965032368501,0.6919064758617165,0.8713632281439971,0.7155801336009324,0.8852458800324573
all_analyses,0.6415467839560574,0.6857856431653161,0.8570289102782878,0.7213418386576286,0.8865493129258039
all_studies,0.6458671088331619,0.6916878675860137,0.8569571435861384,0.7415082216870206,0.8975968956191355
all_abstract,0.6431674339057413,0.6884695771454838,0.8588205479964462,0.728513188238249,0.8920314020639755
