,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.5767107595278996,0.6375439149781474,0.6026355795688237,0.5482401368687498,0.6704840648608883
perception_self,0.4668289439810959,0.6033055570118812,0.5700264214600512,0.44331667633286914,0.6068749596075296
perception_others,0.6309666254107869,0.6712168564845642,0.8478882199086002,0.746452170065421,0.8833282459210855
social_communication,0.5835114665087682,0.6645380215266932,0.7718541731853358,0.7824823324347367,0.8433318647667286
social_processing_all,0.6401216817414418,0.6988941267375927,0.8484272909788263,0.7339232047986163,0.8853153980365828
all_analyses,0.6390214882058997,0.7047003908170553,0.85259931542125,0.7508415040154529,0.8986032025093673
all_studies,0.641238926314745,0.7077589740050411,0.849751221025998,0.7603226581231907,0.9029350285682095
