,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.6337989333424492,0.5989175290448175,0.5682679098406014,0.5663866430354685,0.6472879929366239
perception_self,0.4939132345161848,0.6558132727022142,0.5778083188984203,0.4686852856660849,0.6311960160696434
perception_others,0.6118367140314604,0.6547609232486094,0.8480928054049908,0.7718381409025773,0.8839959411945064
social_communication,0.5315326766181477,0.5954172356562487,0.7022510371046133,0.7914450212141809,0.800426063033428
social_processing_all,0.6347767417169142,0.6904459543608352,0.8560848122432319,0.769767044934597,0.8995855140905515
all_analyses,0.6215944099173534,0.6715149136337276,0.8525409331700532,0.766169294051349,0.898164149770611
all_studies,0.6231027738650979,0.6831729470438864,0.8441875727652575,0.7751657098294832,0.8990275102337686
all_abstract,0.6248875530600898,0.6766303784719838,0.8496731194537958,0.7674216367339312,0.8977619597347875
