,Affiliation-Merged,Self-Merged,Others-Merged,SocComm-Merged,ALL-Merged
affiliation_attachment,0.3900779588944011,0.3898857722787243,0.44768389099452915,0.3837928504036062,0.4969558493667888
perception_self,0.4072074891131451,0.4617056461138672,0.4778383154174643,0.385818639325484,0.5105315947843531
perception_others,0.31383530066987425,0.37164092101428153,0.6148006648639261,0.5502935519153163,0.7390685117870884
social_communication,0.3204146952407459,0.3950609250191153,0.5818939115521254,0.5854514310973589,0.7031690343359982
social_processing_all,0.3119463984563728,0.3935243553008596,0.6261522286608474,0.5485425467338925,0.7558205445804379
all_analyses,0.29155278623521913,0.3772856453429138,0.6008499434140934,0.5316245512693085,0.7394015710259639
all_studies,0.28024653882194567,0.3627335423197492,0.577865457557658,0.5226032005117289,0.7277790450121655
all_abstract,0.287261824160944,0.37218744270110277,0.592697392249185,0.5284324621607067,0.7351797289334119
