run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v2-annotation-only,5,4,0.35222562098143506,0.5623830382931049,0.5141981114132232,0.7675099757892928
