Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-2.0	-54.0	32.0	10.356429210486056	13952
PositiveTail 1a	2.0	-40.0	42.0	2.7980707250980075	
PositiveTail 1b	-6.0	-62.0	14.0	2.5599996733018053	
PositiveTail 1c	6.0	-44.0	46.0	2.31882961251677	
PositiveTail 2	-4.0	54.0	28.0	9.683449613524093	54600
PositiveTail 2a	-2.0	52.0	20.0	8.539877462579469	
PositiveTail 2b	-4.0	18.0	52.0	8.023265310722126	
PositiveTail 2c	2.0	56.0	14.0	7.495175123446392	
PositiveTail 3	38.0	22.0	-4.0	9.531593430392919	35976
PositiveTail 3a	48.0	26.0	0.0	8.197626986744616	
PositiveTail 3b	32.0	18.0	-2.0	7.673434796481026	
PositiveTail 3c	54.0	26.0	6.0	6.191488258333934	
PositiveTail 4	-40.0	24.0	-8.0	9.197212802822317	85072
PositiveTail 4a	-50.0	-60.0	26.0	9.197212802822317	
PositiveTail 4b	-42.0	24.0	-4.0	8.86861562833971	
PositiveTail 4c	-50.0	-60.0	20.0	8.70515496993536	
PositiveTail 5	56.0	-48.0	16.0	8.367883869885437	54488
PositiveTail 5a	54.0	-50.0	8.0	7.673434796481026	
PositiveTail 5b	54.0	-56.0	20.0	7.495175123446392	
PositiveTail 5c	54.0	-54.0	8.0	7.133223434546622	
PositiveTail 6	-46.0	-58.0	-20.0	4.995655563333023	4648
PositiveTail 6a	-42.0	-50.0	-14.0	4.995655563333023	
PositiveTail 6b	-42.0	-54.0	-24.0	4.786754014186048	
PositiveTail 6c	-44.0	-54.0	-16.0	4.577705372979165	
PositiveTail 7	20.0	-90.0	0.0	4.786754014186048	5232
PositiveTail 7a	10.0	-88.0	2.0	3.0300610447092295	
PositiveTail 7b	16.0	-82.0	-6.0	3.0300610447092295	
PositiveTail 7c	24.0	-80.0	-10.0	2.5599996733018053	
PositiveTail 8	28.0	0.0	56.0	3.7111464557326235	1504
PositiveTail 8a	22.0	-8.0	58.0	2.5599996733018053	
PositiveTail 8b	22.0	2.0	56.0	2.31882961251677	
PositiveTail 9	-2.0	-20.0	36.0	3.4872464749043166	2256
PositiveTail 9a	-2.0	-16.0	44.0	3.4872464749043166	
PositiveTail 9b	-4.0	-14.0	36.0	3.0300610447092295	
PositiveTail 10	-10.0	-12.0	4.0	3.2605713818734605	600
PositiveTail 10a	-6.0	-4.0	4.0	1.8294936470822671	
PositiveTail 11	-16.0	-94.0	2.0	2.7980707250980075	168
PositiveTail 12	46.0	-44.0	46.0	2.7980707250980075	320
PositiveTail 13	42.0	-4.0	48.0	2.7980707250980075	352
PositiveTail 13a	42.0	4.0	44.0	2.31882961251677	
PositiveTail 14	36.0	-74.0	28.0	2.7980707250980075	272
PositiveTail 15	-38.0	50.0	6.0	2.7980707250980075	272
PositiveTail 16	50.0	-52.0	40.0	2.7980707250980075	232
PositiveTail 17	10.0	-88.0	20.0	2.7980707250980075	688
PositiveTail 17a	8.0	-90.0	28.0	2.31882961251677	
PositiveTail 17b	16.0	-88.0	26.0	2.0758922584914177	
PositiveTail 18	-22.0	-54.0	-16.0	2.5599996733018053	184
PositiveTail 19	28.0	-78.0	-28.0	2.5599996733018053	224
PositiveTail 20	24.0	-46.0	-12.0	2.5599996733018053	200
PositiveTail 21	-2.0	-82.0	-2.0	2.5599996733018053	304
PositiveTail 21a	-6.0	-90.0	2.0	2.31882961251677	
PositiveTail 21b	-6.0	-76.0	0.0	2.31882961251677	
PositiveTail 21c	-4.0	-90.0	0.0	2.31882961251677	
PositiveTail 22	-36.0	-78.0	-20.0	2.5599996733018053	320
PositiveTail 22a	-34.0	-78.0	-12.0	2.5599996733018053	
PositiveTail 23	-46.0	-32.0	16.0	2.31882961251677	104
PositiveTail 24	46.0	-14.0	8.0	2.31882961251677	128
PositiveTail 25	-42.0	-70.0	-12.0	2.31882961251677	112
PositiveTail 26	24.0	-52.0	-20.0	2.0758922584914177	96
