run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2-annotation-only,adm_july2019,ambiguous_dm,84,20,True
v2-annotation-only,rdm_july2019,risky_dm,40,9,True
v2-annotation-only,perceptual_dm_july2019,perceptual_dm,52,14,True
v2-annotation-only,,all_abstract,273,57,False
v2-annotation-only,,all_analyses,273,57,False
v2-annotation-only,,all_studies,273,57,False
