run,manual_name,auto_name,dice,pearson_r
v2-annotation-only,adm_july2019,ambiguous_dm,0.1723287151262099,0.44250358976364024
v2-annotation-only,rdm_july2019,risky_dm,0.059046177138531414,0.5312116236623465
v2-annotation-only,perceptual_dm_july2019,perceptual_dm,0.772814655659844,0.9068687614613637
