run,manual_name,auto_name,dice,pearson_r
v3-annotation-only,all,dementia_all,0.5127454500262366,0.7381332104725276
v3-annotation-only,decrease,dementia_decreasing_activity,0.40542611894543223,0.6835785521269577
v3-annotation-only,functional,functional,0.41197155583339845,0.7015056333194255
v3-annotation-only,structural,structural,0.35827455790657264,0.6651933002710746
