run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3,all,dementia_all,115,45,True
v3,decrease,dementia_decreasing_activity,82,45,True
v3,functional,functional,37,14,True
v3,structural,structural,81,36,True
v3,,all_abstract,440,131,False
v3,,all_analyses,333,62,False
v3,,all_studies,513,177,False
