run,manual_name,auto_name,dice,pearson_r
v1,adm_july2019,ambiguous_dm,0.3685277317118113,0.531612643429619
v2,adm_july2019,ambiguous_dm,0.37807957797856223,0.5902369056383615
v2-annotation-only,adm_july2019,ambiguous_dm,0.30648899188876016,0.5093693135126962
v1,rdm_july2019,risky_dm,0.2479546095733676,0.44613341842678367
v2,rdm_july2019,risky_dm,0.24674817507284688,0.4505171716108884
v2-annotation-only,rdm_july2019,risky_dm,0.2856184298814583,0.5240212038574271
v1,perceptual_dm_july2019,perceptual_dm,0.5619954281084523,0.804611262827509
v2,perceptual_dm_july2019,perceptual_dm,0.582395498392283,0.818143141164466
v2-annotation-only,perceptual_dm_july2019,perceptual_dm,0.7352136529442418,0.9028627662933791
