Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	0.0	-56.0	28.0	7.708193963903508	10960
PositiveTail 1a	2.0	-52.0	42.0	4.280887302686646	
PositiveTail 1b	-8.0	-62.0	14.0	2.717648351939055	
PositiveTail 1c	8.0	-48.0	44.0	2.717648351939055	
PositiveTail 2	-50.0	-60.0	26.0	7.708193963903508	30520
PositiveTail 2a	-48.0	-68.0	10.0	7.708193963903508	
PositiveTail 2b	-50.0	-56.0	20.0	7.708193963903508	
PositiveTail 2c	-46.0	-68.0	6.0	7.584604129015662	
PositiveTail 3	54.0	-52.0	20.0	7.708193963903508	49616
PositiveTail 3a	52.0	-62.0	10.0	6.8903199785424505	
PositiveTail 3b	58.0	-4.0	-10.0	6.715279225159266	
PositiveTail 3c	58.0	-40.0	20.0	6.715279225159266	
PositiveTail 4	-38.0	20.0	-4.0	6.8903199785424505	15736
PositiveTail 4a	-40.0	20.0	-12.0	6.100069730734568	
PositiveTail 4b	-44.0	32.0	-4.0	5.8906753371530876	
PositiveTail 4c	-32.0	16.0	-10.0	5.8906753371530876	
PositiveTail 5	-2.0	10.0	54.0	6.8903199785424505	39128
PositiveTail 5a	-2.0	56.0	22.0	5.672400495730354	
PositiveTail 5b	4.0	14.0	50.0	5.672400495730354	
PositiveTail 5c	-6.0	54.0	0.0	5.451577634092588	
PositiveTail 6	38.0	24.0	-6.0	6.715279225159266	21800
PositiveTail 6a	50.0	30.0	2.0	6.311187331013996	
PositiveTail 6b	46.0	12.0	26.0	5.672400495730354	
PositiveTail 6c	44.0	24.0	-4.0	5.672400495730354	
PositiveTail 7	-48.0	8.0	-28.0	5.672400495730354	10968
PositiveTail 7a	-56.0	0.0	-22.0	4.525649902290183	
PositiveTail 7b	-46.0	6.0	-34.0	4.280887302686646	
PositiveTail 7c	-52.0	0.0	-22.0	4.280887302686646	
PositiveTail 8	-28.0	-6.0	58.0	4.525649902290183	4568
PositiveTail 8a	-42.0	2.0	48.0	3.255539445003922	
PositiveTail 8b	-34.0	2.0	54.0	3.255539445003922	
PositiveTail 8c	-42.0	6.0	46.0	2.717648351939055	
PositiveTail 9	18.0	-92.0	0.0	4.525649902290183	4712
PositiveTail 9a	26.0	-88.0	0.0	3.519984683755357	
PositiveTail 9b	8.0	-86.0	4.0	3.255539445003922	
PositiveTail 9c	22.0	-94.0	6.0	3.255539445003922	
PositiveTail 10	-20.0	-4.0	-20.0	4.280887302686646	5400
PositiveTail 10a	-12.0	4.0	0.0	3.777519303253127	
PositiveTail 10b	-24.0	-8.0	-18.0	3.519984683755357	
PositiveTail 10c	-16.0	4.0	-8.0	3.255539445003922	
PositiveTail 11	-2.0	-20.0	36.0	3.519984683755357	2488
PositiveTail 11a	2.0	-14.0	46.0	3.519984683755357	
PositiveTail 11b	-4.0	-14.0	36.0	2.988563472484203	
PositiveTail 11c	4.0	-18.0	36.0	2.988563472484203	
PositiveTail 12	-46.0	8.0	26.0	3.519984683755357	1720
PositiveTail 12a	-54.0	10.0	22.0	2.988563472484203	
PositiveTail 12b	-42.0	6.0	32.0	2.717648351939055	
PositiveTail 12c	-54.0	6.0	20.0	2.441216454646204	
PositiveTail 13	-46.0	-58.0	-20.0	3.255539445003922	2280
PositiveTail 13a	-42.0	-50.0	-14.0	3.255539445003922	
PositiveTail 13b	-42.0	-58.0	-20.0	3.255539445003922	
PositiveTail 13c	-40.0	-52.0	-14.0	3.255539445003922	
PositiveTail 14	26.0	-6.0	-20.0	3.255539445003922	1544
PositiveTail 14a	18.0	-2.0	-16.0	2.717648351939055	
PositiveTail 14b	26.0	-2.0	-24.0	2.717648351939055	
PositiveTail 14c	24.0	-10.0	-12.0	2.441216454646204	
PositiveTail 15	-10.0	-12.0	4.0	2.988563472484203	480
PositiveTail 16	34.0	-74.0	28.0	2.988563472484203	280
PositiveTail 17	-14.0	-90.0	2.0	2.717648351939055	256
PositiveTail 18	24.0	-82.0	-28.0	2.717648351939055	1024
PositiveTail 18a	18.0	-78.0	-32.0	2.1633267860178425	
PositiveTail 18b	24.0	-82.0	-36.0	2.1633267860178425	
PositiveTail 18c	32.0	-78.0	-36.0	2.1633267860178425	
PositiveTail 19	-8.0	-80.0	10.0	2.441216454646204	280
PositiveTail 19a	-2.0	-82.0	-2.0	2.441216454646204	
PositiveTail 19b	-8.0	-86.0	10.0	1.87712560473679	
PositiveTail 19c	-8.0	-80.0	4.0	1.87712560473679	
PositiveTail 20	4.0	-90.0	22.0	2.441216454646204	824
PositiveTail 20a	10.0	-86.0	28.0	2.1633267860178425	
PositiveTail 21	-22.0	-54.0	-16.0	2.1633267860178425	88
PositiveTail 22	8.0	-58.0	54.0	2.1633267860178425	96
