run,manual_name,auto_name,dice,pearson_r
v2-annotation-only,decrease,decrease,0.7351776171015404,0.8745815666642942
v4-annotation-only,decrease,decrease,0.7239487044047305,0.8828838754125468
v2-annotation-only,increase,increase,0.4854617823652432,0.6964978229173274
v4-annotation-only,increase,increase,0.5291181364392679,0.7546324533308054
v2-annotation-only,maintain,maintain,0.473067287043665,0.6942168177214293
v4-annotation-only,maintain,maintain,0.5011889835271737,0.7686818051503274
v2-annotation-only,reappraisal,reappraisal,0.7202692383834385,0.8831116287580606
v4-annotation-only,reappraisal,reappraisal,0.7436388229589362,0.8986479798388988
