run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v2-annotation-only,5,4,0.35602108349895534,0.6034939812234718,0.5204013585790678,0.7871019590152779
v4-annotation-only,7,4,0.3643713344598502,0.6495035431734516,0.5418209222478424,0.839608459204178
