,all_drug_classes,alcohol,nicotine,opioids,stimulants,cannabis
all_drug_classes,0.4040948275862069,0.29444949954504096,0.21858297344678668,0.047465510862096306,0.245344729841699,0.1300882844189931
alcohol,0.3209432454036771,0.48911691542288555,0.039660850676196485,0.017341630113230644,0.08324285197249366,0.07382380268603768
nicotine,0.11797562626946513,0.014273893256102607,0.30320541760722347,0.0003027092477675193,0.04896882945663433,0.050214046048825636
opioids,0.08317312556915916,0.054040077569489336,0.04703565959308685,0.1951219512195122,0.06608335252129864,0.048286140089418776
stimulants,0.2647666253614209,0.0880594603328486,0.0377221617700399,0.05881721584200923,0.49846200015004877,0.08843477494935259
cannabis,0.08100147275405008,0.124,0.0,0.006124532153793808,0.0011509135376204863,0.15879396984924624
all_analyses,0.3360974345685411,0.200946943322657,0.17994756231124093,0.039512138097650314,0.2495703454085931,0.1113397595581068
all_studies,0.32586688948163384,0.21685249749732471,0.14590466157492757,0.05650764242704956,0.25374331550802137,0.11072144288577154
all_abstract,0.3403432761206466,0.21387801988728147,0.1696282121377802,0.049040167768995,0.25152735351291305,0.11717352415026834
