run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v4-allstudies,7,4,0.3270830050467218,0.3740899205520695,0.5951482294459706,0.6392828338478262
