run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v4-allstudies,all,dementia_all,103,44,True
v4-allstudies,decrease,dementia_decreasing_activity,80,43,True
v4-allstudies,functional,functional,30,13,True
v4-allstudies,structural,structural,74,35,True
v4-allstudies,,all_abstract,405,110,False
v4-allstudies,,all_analyses,336,63,False
v4-allstudies,,all_studies,418,121,False
