,all,decrease,functional,structural
dementia_all,0.7051852144506566,0.6655560671371917,0.5282667368949688,0.6739954554990568
dementia_decreasing_activity,0.6972986545462438,0.658117027445713,0.5325864868940334,0.6509018138958915
functional,0.4664089474624839,0.47984428808145463,0.5359816340053922,0.3566699923526039
structural,0.6496857511986482,0.5985272648887666,0.4239207393465547,0.6578474594895432
all_analyses,0.6496529591972655,0.6207038576736283,0.4857764002480027,0.6219502995030418
all_studies,0.6840185507888564,0.6511012324589422,0.5354930871226592,0.6352913767103227
all_abstract,0.682524323670308,0.6503955611580327,0.5299219081975646,0.6365273341693473
