run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v2-annotation-only,5,4,0.3734475019375813,0.4313476248686329,0.6536723113475441,0.722136182941351
v2-annotation-only-abstract,5,4,0.36664259133762067,0.40853544126951546,0.6330746774522187,0.7002467911463629
v3-annotation-only,5,4,0.37537462155511514,0.46964669958390837,0.659927248980516,0.7291732496065089
