,all,decrease,functional,structural
dementia_all,0.5588364918466284,0.4149827149934068,0.21259979173897953,0.4557795698924731
dementia_decreasing_activity,0.5485894446451444,0.40853185142810444,0.22022402630767648,0.44639718804920914
functional,0.32143046638722345,0.38023463600341856,0.47404580152671755,0.2679110623112819
structural,0.4461121856866538,0.3326959847036329,0.168875731682702,0.4371726535341831
