,all,decrease,functional,structural
dementia_all,0.7716728920931532,0.7105904090305939,0.6546222545632504,0.7113118887874582
dementia_decreasing_activity,0.7778459196642067,0.7135778883796259,0.6562653565786144,0.7127092894640392
functional,0.6152388083048062,0.6069464434032124,0.7266252163097763,0.4631564884067592
structural,0.6645425514846036,0.5888760616371204,0.4511963494280708,0.6766687349828485
