,all,decrease,functional,structural
dementia_all,0.4359830097087379,0.4424172168741495,0.30401234567901236,0.3646007816862088
dementia_decreasing_activity,0.4594679579900635,0.41938674579624136,0.30969547883620324,0.31588416723783413
functional,0.19631719631719632,0.24248628884826326,0.2886959425613625,0.15275885558583105
structural,0.3837329807383054,0.3529082774049217,0.18057594007793917,0.3274775928297055
all_analyses,0.4239918968490788,0.37137524165055663,0.2548666313372196,0.29054896512414946
all_studies,0.4564849169220842,0.3452455590386625,0.2645523109649971,0.2692663003841105
all_abstract,0.45519961853569724,0.3567695842064073,0.2681858943925727,0.2784501061571125
