,all,decrease,functional,structural
dementia_all,0.6705665589143546,0.6648836799785771,0.5162974900558917,0.6229575365965638
dementia_decreasing_activity,0.6554587905786492,0.6521337522855517,0.5192838976603726,0.5888938730526251
functional,0.5055940317095621,0.5156531904179366,0.5641754142467853,0.3782178257745776
structural,0.5787465493785533,0.5640457086652817,0.36532823404544507,0.5850701313766952
all_analyses,0.6264950878720037,0.6159554929189452,0.4762941736885427,0.5942665104589342
all_studies,0.6808989990894441,0.6532881389372126,0.5363277343434159,0.6286113848745281
all_abstract,0.678656874520215,0.6530279084692052,0.5311824260004078,0.6296332062313972
