Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-42.0	14.0	-4.0	2.7903432026208552	1960
PositiveTail 1a	-40.0	16.0	6.0	2.5043638840301443	
PositiveTail 1b	-46.0	18.0	-4.0	2.1952591522508116	
PositiveTail 1c	-46.0	16.0	4.0	2.1952591522508116	
PositiveTail 2	58.0	-10.0	-2.0	2.7903432026208552	592
PositiveTail 2a	56.0	-10.0	-12.0	1.8289467973447602	
PositiveTail 3	26.0	-92.0	10.0	2.5043638840301443	96
PositiveTail 4	-58.0	-38.0	4.0	2.1952591522508116	184
PositiveTail 5	-52.0	-56.0	26.0	2.1952591522508116	168
PositiveTail 6	-20.0	-4.0	-18.0	2.1952591522508116	512
PositiveTail 7	20.0	-84.0	2.0	2.1952591522508116	536
PositiveTail 7a	16.0	-92.0	0.0	1.8289467973447602	
PositiveTail 7b	22.0	-88.0	4.0	1.8289467973447602	
PositiveTail 8	30.0	26.0	-12.0	2.1952591522508116	80
PositiveTail 9	36.0	-48.0	-24.0	2.1952591522508116	912
PositiveTail 9a	38.0	-44.0	-16.0	1.8289467973447602	
PositiveTail 9b	42.0	-48.0	-26.0	1.8289467973447602	
PositiveTail 10	46.0	16.0	-28.0	2.1952591522508116	112
