Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-4.0	14.0	62.0	8.316182377853162	15800
PositiveTail 1a	-6.0	18.0	52.0	7.275638338958531	
PositiveTail 1b	4.0	26.0	56.0	4.647731460382319	
PositiveTail 1c	-4.0	26.0	42.0	4.647731460382319	
PositiveTail 2	-54.0	24.0	-6.0	7.853177720796699	22328
PositiveTail 2a	-46.0	26.0	-8.0	7.275638338958531	
PositiveTail 2b	-42.0	6.0	48.0	6.967339255732587	
PositiveTail 2c	-50.0	32.0	-6.0	6.967339255732587	
PositiveTail 3	-58.0	-40.0	-2.0	7.275638338958531	6104
PositiveTail 3a	-52.0	-36.0	2.0	4.201747778634539	
PositiveTail 3b	-62.0	-30.0	6.0	2.1421273911404364	
PositiveTail 4	42.0	28.0	40.0	7.275638338958531	7456
PositiveTail 4a	42.0	20.0	38.0	7.275638338958531	
PositiveTail 4b	46.0	28.0	32.0	4.647731460382319	
PositiveTail 4c	40.0	20.0	30.0	4.201747778634539	
PositiveTail 5	-48.0	-60.0	26.0	6.967339255732587	13272
PositiveTail 5a	-46.0	-64.0	40.0	5.883076005931176	
PositiveTail 5b	-46.0	-56.0	30.0	5.490667157632854	
PositiveTail 5c	-46.0	-60.0	42.0	5.490667157632854	
PositiveTail 6	52.0	-52.0	40.0	6.628270395001066	8592
PositiveTail 6a	56.0	-58.0	32.0	5.883076005931176	
PositiveTail 6b	46.0	-56.0	36.0	5.490667157632854	
PositiveTail 6c	50.0	-58.0	26.0	5.075956850368706	
PositiveTail 7	46.0	24.0	-10.0	6.265923515235681	7256
PositiveTail 7a	48.0	32.0	-4.0	5.490667157632854	
PositiveTail 7b	48.0	36.0	-12.0	5.075956850368706	
PositiveTail 7c	50.0	30.0	0.0	5.075956850368706	
PositiveTail 8	-10.0	-56.0	26.0	3.2331013936396076	1176
PositiveTail 8a	-8.0	-48.0	32.0	3.2331013936396076	
PositiveTail 8b	-6.0	-60.0	28.0	2.7024054437915135	
PositiveTail 8c	-8.0	-44.0	36.0	2.7024054437915135	
PositiveTail 9	32.0	44.0	24.0	3.2331013936396076	976
PositiveTail 9a	32.0	46.0	14.0	2.1421273911404364	
PositiveTail 9b	32.0	50.0	24.0	2.1421273911404364	
PositiveTail 9c	38.0	42.0	24.0	2.1421273911404364	
PositiveTail 10	-60.0	-2.0	-18.0	2.7024054437915135	560
PositiveTail 10a	-52.0	-2.0	-16.0	2.7024054437915135	
PositiveTail 10b	-62.0	-8.0	-16.0	2.1421273911404364	
PositiveTail 10c	-58.0	-4.0	-22.0	2.1421273911404364	
PositiveTail 11	-40.0	50.0	-10.0	2.7024054437915135	184
PositiveTail 12	-2.0	-58.0	30.0	2.7024054437915135	240
PositiveTail 13	-2.0	36.0	32.0	2.7024054437915135	104
PositiveTail 14	4.0	-66.0	38.0	2.7024054437915135	520
PositiveTail 14a	6.0	-64.0	30.0	2.7024054437915135	
PositiveTail 14b	-2.0	-68.0	36.0	2.1421273911404364	
PositiveTail 14c	4.0	-62.0	38.0	2.1421273911404364	
PositiveTail 15	0.0	-26.0	30.0	2.1421273911404364	144
PositiveTail 16	46.0	48.0	-10.0	2.1421273911404364	152
