run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3,affiliation_merged,affiliation_attachment,203,66,True
v3,self_merged,perception_self,181,59,True
v3,others_merged,perception_others,892,253,True
v3,soccomm_merged,social_communication,576,153,True
v3,all_merged,social_processing_all,1042,270,True
v3,,all_abstract,1910,386,False
v3,,all_analyses,1811,322,False
v3,,all_studies,2165,530,False
