run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3-allstudies,affiliation_merged,affiliation_attachment,146,50,True
v3-allstudies,self_merged,perception_self,151,51,True
v3-allstudies,others_merged,perception_others,567,160,True
v3-allstudies,soccomm_merged,social_communication,355,99,True
v3-allstudies,all_merged,social_processing_all,684,171,True
v3-allstudies,,all_abstract,974,206,False
v3-allstudies,,all_analyses,958,196,False
v3-allstudies,,all_studies,1029,241,False
