run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v3-allstudies,8,5,0.5052102212429991,0.5718592206388908,0.7190486911966778,0.7710155416543012
