,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.6450434574509789,0.6044193130852622,0.5758510761595195,0.5282850373915629,0.6394663592341332
perception_self,0.5198806144282936,0.7081718606349781,0.5905691594781669,0.526409687277034,0.6459302258478266
perception_others,0.648879830753107,0.6583383739362793,0.849598152848897,0.7386780400679682,0.8777668013735168
social_communication,0.6139646804059133,0.679356489408868,0.767376310393916,0.787268738634446,0.8453164141891373
social_processing_all,0.6602037093737062,0.7085582869445952,0.8712629380006655,0.7375212268769965,0.8990712184135066
all_analyses,0.6544911266461044,0.7156951181929257,0.8729152368488954,0.7582562729763636,0.9157807407885991
all_studies,0.6544911266461044,0.7156951181929257,0.8729152368488954,0.7582562729763636,0.9157807407885991
all_abstract,0.6544911266461044,0.7156951181929257,0.8729152368488954,0.7582562729763636,0.9157807407885991
