,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.401203167160614,0.39634421543553483,0.3061732234489193,0.2671749620111434,0.30130249356437544
perception_self,0.32079357740321973,0.48862163329972635,0.3322604978627106,0.2965757849851402,0.3261580074382959
perception_others,0.4029890938467753,0.4354077827905156,0.6545977106423746,0.569770961557865,0.7031307003202313
social_communication,0.3901916693436128,0.4708130730338438,0.5756820099371894,0.5725602755453502,0.6185350957292337
social_processing_all,0.4012959248892513,0.471937431616485,0.6896270700221672,0.5619058679098163,0.7309542902967121
all_analyses,0.3761608657029799,0.4595145104927775,0.6878539481919067,0.5767272953007635,0.7674445105660999
all_studies,0.3761608657029799,0.4595145104927775,0.6878539481919067,0.5767272953007635,0.7674445105660999
all_abstract,0.3761608657029799,0.4595145104927775,0.6878539481919067,0.5767272953007635,0.7674445105660999
