run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3-annotation-only,affiliation_merged,affiliation_attachment,117,42,True
v3-annotation-only,self_merged,perception_self,122,44,True
v3-annotation-only,others_merged,perception_others,484,134,True
v3-annotation-only,soccomm_merged,social_communication,326,86,True
v3-annotation-only,all_merged,social_processing_all,602,144,True
v3-annotation-only,,all_abstract,766,156,False
v3-annotation-only,,all_analyses,766,156,False
v3-annotation-only,,all_studies,766,156,False
