Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-48.0	-66.0	10.0	8.162299404422578	54072
PositiveTail 1a	-52.0	-52.0	20.0	7.2531857914323545	
PositiveTail 1b	-48.0	-60.0	18.0	7.047994396408241	
PositiveTail 1c	-38.0	18.0	-4.0	7.047994396408241	
PositiveTail 2	54.0	-52.0	20.0	7.664221013780959	47944
PositiveTail 2a	46.0	-68.0	4.0	7.2531857914323545	
PositiveTail 2b	58.0	-40.0	20.0	6.841338995568552	
PositiveTail 2c	44.0	-64.0	0.0	6.841338995568552	
PositiveTail 3	38.0	24.0	-6.0	7.047994396408241	23648
PositiveTail 3a	50.0	30.0	2.0	6.16113783302356	
PositiveTail 3b	44.0	24.0	-4.0	5.932059888317983	
PositiveTail 3c	54.0	30.0	8.0	5.932059888317983	
PositiveTail 4	0.0	-58.0	30.0	6.841338995568552	9432
PositiveTail 4a	0.0	-52.0	36.0	6.16113783302356	
PositiveTail 4b	4.0	-60.0	32.0	5.197366580983297	
PositiveTail 4c	0.0	-54.0	42.0	4.12092106047555	
PositiveTail 5	-4.0	54.0	30.0	5.932059888317983	28400
PositiveTail 5a	-6.0	48.0	36.0	5.448962628986636	
PositiveTail 5b	-8.0	58.0	28.0	5.197366580983297	
PositiveTail 5c	-6.0	44.0	42.0	5.197366580983297	
PositiveTail 6	-30.0	-4.0	54.0	4.12092106047555	4424
PositiveTail 6a	-30.0	-2.0	62.0	3.5506621873715063	
PositiveTail 6b	-24.0	0.0	56.0	3.255862158547017	
PositiveTail 6c	-42.0	0.0	52.0	2.6565697858114734	
PositiveTail 7	38.0	-46.0	-20.0	4.12092106047555	2448
PositiveTail 7a	46.0	-50.0	-20.0	2.9608338027675094	
PositiveTail 7b	32.0	-50.0	-14.0	2.6565697858114734	
PositiveTail 7c	38.0	-54.0	-18.0	2.6565697858114734	
PositiveTail 8	-38.0	-40.0	48.0	4.12092106047555	4160
PositiveTail 8a	-36.0	-48.0	46.0	3.5506621873715063	
PositiveTail 8b	-46.0	-38.0	46.0	3.255862158547017	
PositiveTail 8c	-32.0	-52.0	48.0	2.9608338027675094	
PositiveTail 9	-20.0	-6.0	-18.0	3.838974256464729	3680
PositiveTail 9a	-12.0	10.0	0.0	3.5506621873715063	
PositiveTail 9b	-24.0	-6.0	-22.0	3.255862158547017	
PositiveTail 9c	-20.0	0.0	-14.0	3.255862158547017	
PositiveTail 10	18.0	-92.0	0.0	3.838974256464729	2936
PositiveTail 10a	8.0	-86.0	4.0	3.255862158547017	
PositiveTail 10b	12.0	-94.0	2.0	3.255862158547017	
PositiveTail 10c	14.0	-86.0	0.0	2.6565697858114734	
PositiveTail 11	26.0	-2.0	-20.0	3.5506621873715063	2056
PositiveTail 11a	18.0	-2.0	-16.0	2.6565697858114734	
PositiveTail 11b	22.0	-10.0	-14.0	2.035128459544274	
PositiveTail 11c	34.0	2.0	-26.0	1.7128204963688904	
PositiveTail 12	36.0	-74.0	28.0	2.9608338027675094	184
PositiveTail 13	-2.0	-22.0	38.0	2.9608338027675094	1704
PositiveTail 13a	2.0	-12.0	38.0	2.6565697858114734	
PositiveTail 13b	4.0	-20.0	40.0	2.6565697858114734	
PositiveTail 13c	-8.0	-20.0	38.0	2.3494423653426564	
PositiveTail 14	-46.0	6.0	26.0	2.9608338027675094	904
PositiveTail 14a	-54.0	12.0	22.0	2.6565697858114734	
PositiveTail 14b	-42.0	6.0	32.0	2.3494423653426564	
PositiveTail 14c	-54.0	6.0	22.0	2.035128459544274	
PositiveTail 15	10.0	-88.0	28.0	2.9608338027675094	1448
PositiveTail 15a	4.0	-90.0	22.0	2.3494423653426564	
PositiveTail 15b	16.0	-86.0	28.0	2.3494423653426564	
PositiveTail 15c	2.0	-86.0	30.0	2.035128459544274	
PositiveTail 16	10.0	-18.0	4.0	2.6565697858114734	824
PositiveTail 16a	14.0	-24.0	0.0	2.6565697858114734	
PositiveTail 16b	12.0	-14.0	2.0	2.3494423653426564	
PositiveTail 16c	14.0	-24.0	-6.0	2.3494423653426564	
PositiveTail 17	-10.0	-14.0	2.0	2.6565697858114734	584
PositiveTail 17a	-2.0	-12.0	2.0	2.035128459544274	
PositiveTail 18	2.0	12.0	-4.0	2.6565697858114734	248
PositiveTail 19	26.0	54.0	20.0	2.3494423653426564	128
PositiveTail 20	20.0	-82.0	-36.0	2.3494423653426564	1528
PositiveTail 20a	24.0	-82.0	-28.0	2.3494423653426564	
PositiveTail 20b	24.0	-78.0	-40.0	2.3494423653426564	
PositiveTail 20c	28.0	-78.0	-28.0	2.3494423653426564	
PositiveTail 21	4.0	36.0	10.0	2.3494423653426564	376
PositiveTail 22	-4.0	46.0	-12.0	2.3494423653426564	832
PositiveTail 22a	-8.0	38.0	-12.0	1.7128204963688904	
PositiveTail 23	-6.0	-90.0	2.0	2.3494423653426564	216
PositiveTail 23a	-14.0	-90.0	4.0	2.035128459544274	
PositiveTail 24	18.0	10.0	-2.0	2.3494423653426564	240
PositiveTail 25	46.0	-56.0	42.0	2.3494423653426564	232
PositiveTail 26	0.0	36.0	18.0	2.035128459544274	104
PositiveTail 27	-42.0	-50.0	-14.0	2.035128459544274	304
PositiveTail 27a	-38.0	-48.0	-22.0	2.035128459544274	
PositiveTail 27b	-48.0	-50.0	-14.0	1.7128204963688904	
PositiveTail 28	-50.0	-32.0	40.0	2.035128459544274	96
PositiveTail 29	24.0	-58.0	52.0	1.7128204963688904	168
