Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	52.0	-50.0	6.0	11.25317149723236	293392
PositiveTail 1a	38.0	24.0	-6.0	10.466732414039283	
PositiveTail 1b	54.0	-48.0	16.0	10.240949327993187	
PositiveTail 1c	46.0	-72.0	0.0	10.240949327993187	
PositiveTail 2	-4.0	-54.0	32.0	11.136939653442889	21304
PositiveTail 2a	2.0	-18.0	40.0	4.574534555106534	
PositiveTail 2b	-6.0	-40.0	38.0	4.409358630339825	
PositiveTail 2c	-2.0	-20.0	40.0	4.242635684923386	
PositiveTail 3	-4.0	52.0	28.0	10.118850093753212	63792
PositiveTail 3a	2.0	20.0	42.0	9.245388397988336	
PositiveTail 3b	0.0	56.0	22.0	8.977133124652154	
PositiveTail 3c	-4.0	18.0	52.0	8.846907872350641	
PositiveTail 4	-30.0	-16.0	62.0	4.574534555106534	1608
PositiveTail 4a	-24.0	-10.0	62.0	4.0746147939597686	
PositiveTail 4b	-28.0	-22.0	60.0	3.7352596693665405	
PositiveTail 4c	-24.0	-12.0	68.0	3.7352596693665405	
PositiveTail 5	38.0	-52.0	46.0	4.242635684923386	4576
PositiveTail 5a	46.0	-44.0	48.0	4.0746147939597686	
PositiveTail 5b	36.0	-52.0	52.0	3.7352596693665405	
PositiveTail 5c	38.0	-56.0	42.0	3.7352596693665405	
PositiveTail 6	32.0	-52.0	60.0	4.242635684923386	1192
PositiveTail 6a	32.0	-46.0	66.0	3.390110239428138	
PositiveTail 7	-28.0	-54.0	64.0	3.905853490100792	992
PositiveTail 7a	-36.0	-50.0	64.0	3.0418744067845394	
PositiveTail 8	8.0	-88.0	18.0	3.0418744067845394	240
PositiveTail 9	26.0	-6.0	64.0	2.866899385129704	136
PositiveTail 10	36.0	-78.0	22.0	2.511194706374716	160
