Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	36.0	24.0	-2.0	10.632885337028151	227896
PositiveTail 1a	-48.0	-60.0	28.0	9.957760226786075	
PositiveTail 1b	-40.0	24.0	-8.0	9.658891015042188	
PositiveTail 1c	56.0	-48.0	16.0	8.88461336598972	
PositiveTail 2	-2.0	-54.0	32.0	10.590062074119764	16104
PositiveTail 2a	2.0	-40.0	42.0	3.4335372929954993	
PositiveTail 2b	-12.0	-58.0	8.0	3.009542009020309	
PositiveTail 2c	-6.0	-62.0	14.0	2.572583032967535	
PositiveTail 3	-8.0	52.0	28.0	9.505660964734373	60968
PositiveTail 3a	0.0	54.0	24.0	9.046554071928936	
PositiveTail 3b	-8.0	52.0	34.0	8.568620960482306	
PositiveTail 3c	-4.0	16.0	52.0	8.40634387038644	
PositiveTail 4	20.0	-90.0	0.0	5.421459887477259	10464
PositiveTail 4a	32.0	-88.0	-4.0	3.4335372929954993	
PositiveTail 4b	10.0	-92.0	0.0	3.4335372929954993	
PositiveTail 4c	-2.0	-84.0	-2.0	3.22250037349899	
PositiveTail 5	-2.0	-20.0	40.0	4.254153955593687	2816
PositiveTail 6	28.0	0.0	56.0	4.254153955593687	2120
PositiveTail 7	36.0	-52.0	44.0	2.7923855131122686	256
PositiveTail 8	-46.0	-30.0	14.0	2.572583032967535	384
PositiveTail 8a	-40.0	-30.0	6.0	1.6661157269639144	
PositiveTail 9	-38.0	50.0	6.0	2.572583032967535	344
PositiveTail 10	8.0	-88.0	20.0	2.572583032967535	688
PositiveTail 11	-12.0	-82.0	-4.0	2.349593693242755	120
PositiveTail 12	42.0	-2.0	50.0	2.349593693242755	304
PositiveTail 12a	42.0	4.0	44.0	2.1244356320992255	
PositiveTail 13	10.0	-24.0	-4.0	2.1244356320992255	160
