run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3,all,pooled_executive_function,1757,425,True
v3,working_memory,working_memory,862,228,True
v3,inhibition,inhibition,331,114,True
v3,flexibility,cognitive_flexibility,108,33,True
v3,,all_abstract,2677,550,False
v3,,all_analyses,2584,496,False
v3,,all_studies,3127,786,False
