run,manual_name,auto_name,dice,pearson_r
v3,all,pooled_executive_function,0.7464113665467407,0.9164898676669783
v3,working_memory,working_memory,0.708132871853054,0.8946579500690678
v3,inhibition,inhibition,0.6165728338854901,0.8035772719004555
v3,flexibility,cognitive_flexibility,0.3962676775040093,0.6074013021545288
