run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3,adm_july2019,ambiguous_dm,299,74,True
v3,rdm_july2019,risky_dm,519,108,True
v3,perceptual_dm_july2019,perceptual_dm,175,47,True
v3,,all_abstract,1330,336,False
v3,,all_analyses,1196,253,False
v3,,all_studies,1401,379,False
