run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2,all,pooled_executive_function,1699,422,True
v2,working_memory,working_memory,787,200,True
v2,inhibition,inhibition,388,115,True
v2,flexibility,cognitive_flexibility,122,29,True
v2,,all_abstract,2607,546,False
v2,,all_analyses,2524,496,False
v2,,all_studies,3074,784,False
