run,manual_name,auto_name,dice,pearson_r
v4,decrease,decrease,0.697926430580005,0.8714453774011174
v4,increase,increase,0.48573447903879774,0.6873156988805468
v4,maintain,maintain,0.5294484793463459,0.7717165492143965
v4,reappraisal,reappraisal,0.7236299888441136,0.8998496768723222
