Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-6.0	44.0	0.0	4.877577738621375	17376
PositiveTail 1a	0.0	40.0	8.0	4.041277887380495	
PositiveTail 1b	2.0	44.0	-4.0	4.041277887380495	
PositiveTail 1c	-6.0	46.0	-6.0	4.041277887380495	
PositiveTail 2	-6.0	-58.0	26.0	4.877577738621375	6864
PositiveTail 2a	-6.0	-54.0	18.0	4.041277887380495	
PositiveTail 2b	-4.0	-50.0	26.0	3.7406051106249896	
PositiveTail 2c	-10.0	-56.0	20.0	3.451789670516562	
PositiveTail 3	-48.0	-60.0	28.0	4.316541543841272	6864
PositiveTail 3a	-46.0	-58.0	20.0	3.451789670516562	
PositiveTail 3b	-46.0	-56.0	34.0	3.1311446414277255	
PositiveTail 3c	-48.0	-68.0	12.0	2.7980873451008472	
PositiveTail 4	-4.0	8.0	56.0	4.316541543841272	5728
PositiveTail 4a	0.0	14.0	62.0	3.7406051106249896	
PositiveTail 4b	-2.0	4.0	56.0	3.451789670516562	
PositiveTail 4c	-8.0	12.0	60.0	3.1311446414277255	
PositiveTail 5	50.0	-64.0	-2.0	4.041277887380495	4624
PositiveTail 5a	50.0	-70.0	-8.0	3.451789670516562	
PositiveTail 5b	44.0	-70.0	-2.0	3.1311446414277255	
PositiveTail 5c	46.0	-58.0	-10.0	3.1311446414277255	
PositiveTail 6	54.0	28.0	8.0	3.7406051106249896	6232
PositiveTail 6a	36.0	20.0	-8.0	3.451789670516562	
PositiveTail 6b	48.0	30.0	12.0	3.451789670516562	
PositiveTail 6c	38.0	20.0	-12.0	3.451789670516562	
PositiveTail 7	52.0	-28.0	-4.0	3.451789670516562	2800
PositiveTail 7a	52.0	-18.0	-6.0	2.0901486696947047	
PositiveTail 7b	56.0	-24.0	-10.0	2.0901486696947047	
PositiveTail 8	50.0	-48.0	18.0	3.451789670516562	4816
PositiveTail 8a	50.0	-52.0	28.0	3.451789670516562	
PositiveTail 8b	54.0	-40.0	24.0	3.1311446414277255	
PositiveTail 8c	54.0	-48.0	22.0	3.1311446414277255	
PositiveTail 9	-46.0	-40.0	48.0	3.451789670516562	1320
PositiveTail 9a	-42.0	-32.0	50.0	2.4536644643006325	
PositiveTail 9b	-40.0	-48.0	50.0	2.0901486696947047	
PositiveTail 9c	-38.0	-40.0	48.0	2.0901486696947047	
PositiveTail 10	-30.0	16.0	-12.0	3.451789670516562	3704
PositiveTail 10a	-40.0	24.0	-10.0	3.1311446414277255	
PositiveTail 10b	-48.0	32.0	-4.0	2.7980873451008472	
PositiveTail 10c	-34.0	16.0	-12.0	2.7980873451008472	
PositiveTail 11	18.0	0.0	52.0	3.1311446414277255	3224
PositiveTail 11a	38.0	2.0	48.0	2.4536644643006325	
PositiveTail 11b	30.0	0.0	50.0	2.4536644643006325	
PositiveTail 11c	18.0	4.0	52.0	2.4536644643006325	
PositiveTail 12	6.0	22.0	40.0	3.1311446414277255	1664
PositiveTail 12a	0.0	28.0	44.0	2.7980873451008472	
PositiveTail 12b	6.0	18.0	42.0	2.4536644643006325	
PositiveTail 12c	-6.0	32.0	48.0	2.0901486696947047	
PositiveTail 13	6.0	6.0	0.0	3.1311446414277255	3464
PositiveTail 13a	-2.0	14.0	-6.0	2.7980873451008472	
PositiveTail 13b	-6.0	10.0	0.0	2.7980873451008472	
PositiveTail 13c	0.0	16.0	-2.0	2.4536644643006325	
PositiveTail 14	-28.0	-4.0	60.0	3.1311446414277255	4424
PositiveTail 14a	-42.0	2.0	48.0	2.7980873451008472	
PositiveTail 14b	-30.0	2.0	62.0	2.7980873451008472	
PositiveTail 14c	-30.0	-8.0	56.0	2.7980873451008472	
PositiveTail 15	46.0	12.0	26.0	2.7980873451008472	664
PositiveTail 15a	50.0	8.0	20.0	1.7092451700920601	
PositiveTail 15b	52.0	16.0	28.0	1.7092451700920601	
PositiveTail 16	16.0	-92.0	0.0	2.4536644643006325	704
PositiveTail 16a	10.0	-92.0	6.0	2.0901486696947047	
PositiveTail 16b	16.0	-92.0	14.0	2.0901486696947047	
PositiveTail 16c	10.0	-88.0	4.0	1.7092451700920601	
PositiveTail 17	16.0	-82.0	-6.0	2.4536644643006325	648
PositiveTail 17a	22.0	-78.0	-12.0	2.0901486696947047	
PositiveTail 17b	18.0	-76.0	-4.0	1.7092451700920601	
PositiveTail 18	-50.0	-58.0	-12.0	2.4536644643006325	336
PositiveTail 19	-48.0	2.0	22.0	2.4536644643006325	448
PositiveTail 19a	-54.0	-2.0	26.0	2.0901486696947047	
PositiveTail 19b	-58.0	6.0	26.0	1.7092451700920601	
PositiveTail 19c	-52.0	-2.0	20.0	1.7092451700920601	
PositiveTail 20	-62.0	-32.0	16.0	2.4536644643006325	1064
PositiveTail 20a	-58.0	-46.0	20.0	2.4536644643006325	
PositiveTail 20b	-60.0	-36.0	20.0	2.0901486696947047	
PositiveTail 20c	-64.0	-42.0	16.0	1.7092451700920601	
PositiveTail 21	-12.0	34.0	44.0	2.0901486696947047	248
PositiveTail 22	-42.0	-70.0	-18.0	2.0901486696947047	648
PositiveTail 22a	-36.0	-64.0	-12.0	2.0901486696947047	
PositiveTail 23	32.0	54.0	22.0	2.0901486696947047	168
PositiveTail 24	38.0	12.0	6.0	2.0901486696947047	96
PositiveTail 25	-54.0	-50.0	6.0	2.0901486696947047	128
