run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v6,1_reward_neutral_2020_wbonly,pooled_cue_reactivity,1391,339,True
v6,2_drug_neutral_2020_wbonly,drug_cue_reactivity,501,158,True
v6,3_natural_neutral_2020_wbonly,natural_reward_cue_reactivity,898,204,True
v6,,all_abstract,1991,417,False
v6,,all_analyses,1896,357,False
v6,,all_studies,2217,546,False
