Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-32.0	-58.0	50.0	2.2490719938344843	2888
PositiveTail 1a	-28.0	-70.0	48.0	1.7524342450990873	
PositiveTail 2	12.0	-10.0	50.0	1.7524342450990873	136
